full_name,e,q,i,om,w,ad,tp_cal,per_y,class,data_arc,condition_code,n_obs_used,two_body,A1,A2,A3,DT,M1,K1,M2,K2,PC,diameter,extent,albedo,rot_per,GM
"     C/2010 X1 (Elenin)",1.000062639259691,.482439561707391,1.839502454221408,323.2339232711316,343.7983983139406,,20110910.7187941,,HYP,235,,2222,,,,,,10.4,11.,13.7,5.,0.03,,,,,
"     P/2011 A2 (Scotti)",.4986132301183522,1.558782219429894,4.47394247912087,54.72597736594507,94.58932273073734,4.659101111627461,20101222.5037258,5.48184891944071,ETc,121,4,249,,,,,,15.1,16.,18.3,5.,0.03,,,,,
"     C/2011 A3 (Gibbs)",.9979923942247066,2.344838671226081,26.07434749571982,124.895427735547,141.1609952601194,2333.610457017691,20111216.0878490,39917.1935275583,COM,995,,1749,,8.014903694006593E-8,5.169156002099217E-8,-5.799925350766713E-9,,9.7,9.,12.2,5.,0.03,,,,,
"     C/2011 C1 (McNaught)",.997433111228625,.8833783610823147,16.82561339738481,192.4383645534773,84.47349491539357,687.4038360546122,20110418.0021932,6384.36579382828,COM,308,,613,,,,,,12.7,17.,16.5,5.,0.03,,,,,
"     P/2011 C2 (Gibbs)",.2684599740183615,5.388544617878583,10.91097719830669,12.20184196959602,160.5649381250077,9.343512211541807,20120107.9232596,19.9920940870653,JFc,861,3,184,,,,,,6.2,14.,12.9,5.,0.03,,,,,
"     C/2011 C3 (Gibbs)",.9952668295926201,1.516892830094338,49.37603703893564,20.88990858944595,206.8099335791362,639.4458021657293,20110407.5281333,5737.36314412718,COM,92,,80,,,,,,14.1,23.,18.6,5.,0.03,,,,,
"     P/2011 CR42 (Catalina)",.2800378284289279,2.528322273426327,8.459459393529752,58.74169214176988,173.5114750010281,4.495164163115541,20111129.9538036,6.58100666850295,ETc,993,4,120,,,,,,11.0,10.,14.0,5.,0.03,,,,,
"     C/2011 F1 (LINEAR)",.9993450522553577,1.818266330078176,56.61903744295252,85.10425068077836,192.5091130801815,5550.582959423747,20130107.8831435,146279.838068071,COM,1239,,4606,,5.665466921938729E-8,-2.505459368933932E-8,-1.465787663786807E-9,,8.3,8.,,,,,,,,
"     P/2011 FR143 (Lemmon)",.4530546778566906,3.735413659984158,16.01358180890205,191.0225777964752,349.9158712519903,9.923771303317945,20110310.5924250,17.8484451003693,JFc,463,3,59,,,,,,11.1,10.,14.5,5.,0.03,,,,,
"     C/2011 G1 (McNaught)",1.001001783599964,2.155142185725579,162.2334940415891,152.590948412349,354.55009553,,20110916.4121203,,HYP,348,,495,,,,,,11.5,12.,15.0,5.,0.03,,,,,
"     C/2011 H1 (Lemmon)",.9573603627201416,6.864012513482225,71.40279098324332,35.13147167635443,100.1683370939181,315.0905326638784,20060118.6421236,2042.4670060019,COM,39,,47,,,,,,6.4,7.,8.8,5.,0.03,,,,,
"     C/2011 J2 (LINEAR)",1.000504600777669,3.443446506675892,122.7988292255556,163.9475497168623,85.29599305851275,,20131225.3056154,,HYP,2124,,6433,,,,,,8.0,7.,10.3,5.,0.03,,,,,
"     C/2011 J2-B (LINEAR)",1.00047226894213,3.440057283972918,122.7921384535979,163.9553449893068,85.18361495486589,,20131224.9026661,,HYP,43,,177,,,,,,9.5,10.,14.1,5.,0.03,,,,,
"     C/2011 J2-C (LINEAR)",1.0,3.441376911274622,122.7941179570876,163.9534853611562,85.24120856350298,,20131225.1032745,,PAR,63,,16,T,,,,,,,13.8,5.,0.03,,,,,
"     C/2011 J3 (LINEAR)",.9258284402393274,1.450992159551614,114.7123652374121,21.51231515705576,27.84491744751259,37.67430503612533,20110124.3877876,86.5266088070879,HTC,66,5,83,,,,,,13.1,14.,16.5,5.,0.03,,,,,
"     P/2011 JB15 (Spacewatch-Boattini)",.3187386914147367,5.018712173501203,19.14127311963044,153.7681647684624,110.9266799690757,9.714877156335472,20120121.6707522,19.9952136809171,JFc,825,3,121,,,,,,5.5,15.,12.2,5.,0.03,,,,,
"     C/2011 K1 (Schwartz-Holvorcem)",1.005323619260124,3.37614359053989,122.6123355776298,70.73837160999423,167.0945450439185,,20110421.9044282,,HYP,32,,114,,,,,,11.7,10.,14.2,5.,0.03,,,,,
"     C/2011 KP36 (Spacewatch)",.8728509515122557,4.883109061509752,18.98606948725523,173.4011587719229,180.6150954711574,71.9261021687328,20160527.0373307,238.003402991544,JFc,2100,2,2718,,,,,,7.3,7.,9.5,5.,0.03,55.100,,0.101,,
"     C/2011 L1 (McNaught)",.7967849127030844,2.242370133082561,65.51249513854592,252.3638830951731,294.4704217968163,19.82656345752487,20101218.3011717,36.6551693622619,HTC,103,5,140,,,,,,10.6,12.,14.2,5.,0.03,,,,,
"     C/2011 L2 (McNaught)",1.00177359011139,1.943447957565112,104.2574465134969,131.3477474941526,257.0281816531582,,20111101.2731690,,HYP,240,,58,,,,,,11.8,13.,17.3,5.,0.03,,,,,
"     C/2011 L3 (McNaught)",1.000100494262184,1.923844916389606,87.11440400056719,307.7551947324458,27.72707531417844,,20110810.5005222,,HYP,174,,799,,,,,,11.8,14.,15.6,5.,0.03,,,,,
"     C/2011 L4 (PANSTARRS)",1.000032684518892,.3015444464910045,84.20818730770881,65.66588179981896,333.6516369483452,,20130310.1699448,,HYP,1194,,5402,,,,,,7.5,7.,,,,,,,,
"     C/2011 L6 (Boattini)",1.003732047066034,6.787623532456127,171.4562658433796,214.4826140548082,331.5984614708987,,20110122.7865080,,HYP,332,,56,,,,,,10.2,8.,,,,,,,,
"     C/2011 M1 (LINEAR)",1.002803138408785,.8957785772330822,70.18365475696844,324.7971590245573,119.5654759310974,,20110907.5694111,,HYP,41,,113,,,,,,12.4,18.,17.8,5.,0.03,,,,,
"     P/2011 N1 (ASH)",.5459262699201428,2.857711556362929,35.66877208514697,77.69097669933601,331.0568400407936,9.729281995809085,20120531.2915905,15.78869456637,JFc,994,3,271,,,,,,10.3,10.,14.3,5.,0.03,,,,,
"     P/2011 NO1 (Elenin)",.7765212519592289,1.242925560931557,15.2723383832699,296.0964602238851,263.6169667998349,9.880508517952757,20110120.5922158,13.1166079193592,JFc,22,7,57,,,,,,13.3,14.,16.7,5.,0.03,,,,,
"     C/2011 N2 (McNaught)",.9997351644638635,2.563362628295132,33.67502646738548,274.0189899849887,357.0418724787941,19355.58370245079,20111018.7439884,952267.332471024,COM,71,,47,,,,,,6.3,23.,14.6,5.,0.03,,,,,
"     C/2011 O1 (LINEAR)",.996784559130662,3.890652912367224,76.49888626570097,89.81681468576299,232.3826057936999,2416.090351538965,20120818.4708479,42090.2150124636,COM,1012,,281,,,,,,7.2,10.,11.2,5.,0.03,,,,,
"     P/2011 P1 (McNaught)",.359843304117325,4.955557635929575,6.174119183419176,9.546073456414403,342.5683125054446,10.52676932496129,20100722.0433039,21.5386044652707,JFc,177,4,127,,,,,,8.2,10.,12.3,5.,0.03,,,,,
"     C/2011 P2 (PANSTARRS)",.3698225913482697,6.148107233270202,8.989641673691759,204.0184593599947,76.3847935193711,13.36419882169971,20100913.5158857,30.4737645563396,CTc,813,4,55,,,,,,6.7,12.,12.4,5.,0.03,,,,,
"     C/2011 Q1 (PANSTARRS)",.9979219318255278,6.78008765681774,94.86196749797267,142.2439476507595,135.9261499811605,6518.595489628828,20110629.4512872,186368.057457476,COM,313,,59,,,,,,7.5,10.,11.3,5.,0.03,,,,,
"     C/2011 Q2 (McNaught)",1.000074942038127,1.349560961524759,36.86657293489842,287.3695129163193,34.62858537238014,,20120119.7885608,,HYP,244,,106,,,,,,4.7,23.,12.9,5.,0.03,,,,,
"     P/2011 Q3 (McNaught)",.5315326908585017,2.367784672997796,6.051991666162198,35.31895601158421,310.2208856173419,7.740859523912936,20110814.2882808,11.3632503406114,JFc,117,4,155,,,,,,14.8,8.,,,,,,,,
"     C/2011 Q4 (SWAN)",.9741574160779457,1.112227772690749,147.8430711108278,252.0856400421909,1.880823153181257,84.96490569394869,20110921.0834427,282.354622680762,COM,204,3,168,,,,,,11.8,8.,16.2,5.,0.03,,,,,
"     C/2011 R1 (McNaught)",1.000743835622363,2.079570919511098,116.1968045991654,221.4084704361169,308.8611386497511,,20121019.6208252,,HYP,1246,,1445,,,,,,8.2,9.,12.1,5.,0.03,,,,,
"     P/2011 R3 (Novichonok)",.2674733559776531,3.557571934671852,19.25651179981108,190.6498841319341,225.2624115621439,6.155581747048215,20120403.6874558,10.7029525260602,JFc,953,3,424,,,,,,10.5,10.,13.5,5.,0.03,,,,,
"     P/2011 S1 (Gibbs)",.203195792299339,6.894373083615863,2.679309963443021,218.8962331669973,193.3300880603379,10.41068885502767,20140823.4132185,25.4520604402142,CTc,1922,3,145,,,,,,5.3,13.,11.5,5.,0.03,,,,,
"     C/2011 S2 (Kowalski)",.9316035444729497,1.115118144257619,17.57253023753236,288.0701101520695,192.1899463594266,31.49236526010089,20111026.3476633,65.8323156475699,HTC,180,4,342,,,,,,14.8,16.,16.8,5.,0.03,,,,,
"     P/2011 U1 (PANSTARRS)",.4187370261670714,2.357784739096292,15.24190667234761,135.1098034371948,352.8574471617226,5.754841886848013,20120619.9904579,8.16968744365947,JFc,2903,2,60,,,,,,8.9,22.,16.6,5.,0.03,,,,,
"     P/2011 U2 (Bressi)",.1075406094092898,4.837318518362368,9.673367177922664,266.5959937417979,157.8203057412861,6.003104181791179,20120507.3939535,12.619220651386,JFc,1243,3,151,,,,,,5.4,16.,12.9,5.,0.03,,,,,
"     C/2011 U3 (PANSTARRS)",1.000442489616259,1.07139912233502,116.7750126450803,228.3789293810737,287.8254564937703,,20120603.8947511,,HYP,94,,60,,,,,,12.1,14.,,,,,,,,
"     P/2011 UA134 (Spacewatch-PANSTARRS)",.6326988855068414,2.051505686662187,10.53946583096947,40.63819290585288,32.32180486651102,9.119196528565631,20111207.1937967,13.2003036286363,JFc,95,4,129,,,,,,15.7,10.,17.6,5.,0.03,,,,,
"     C/2011 UF305 (LINEAR)",1.000675105836504,2.138212073575513,93.96073917292364,297.4358638212349,121.9944692594565,,20120722.1653356,,HYP,637,,2279,,,,,,6.4,16.,12.0,5.,0.03,,,,,
"     P/2011 V1 (Boattini)",.5551945545731161,1.709449564251756,7.397080747752141,60.08632802422746,259.5497282737696,5.97683027708958,20110511.9306092,7.53420611320531,JFc,29,6,25,,,,,,13.7,15.,,,,,,,,
"     P/2011 VJ5 (Lemmon)",.5572712683032452,1.50638951285071,3.972758747667441,169.9978369092333,315.1257936147285,5.298633089036829,20111208.7024702,6.27635596531626,JFc,148,5,66,,,,,,15.8,17.,,,,,,,,
"     P/2011 W1 (PANSTARRS)",.2886554042799238,3.312063411651107,3.718611448948112,161.8839134592057,282.4726677226644,6.000057412991946,20120122.5392912,10.04699329041,JFc,444,3,171,,,,,,6.2,21.,14.4,5.,0.03,,,,,
"     P/2011 W2 (Rinner)",.3937297148276013,2.303059591839074,13.77393654130874,232.0175805734977,221.0613435568569,5.294408561112467,20111106.1974439,7.40400223518431,JFc,117,4,657,,,,,,11.9,13.,15.2,5.,0.03,,,,,
"     C/2011 W3 (Lovejoy)",.9999294152687143,.005553814151232848,134.3558107377023,326.3691470244605,53.50921241435645,157.3603254650395,20111216.0118090,697.957643736574,COM,40,4,123,,,,,,15.3,9.3,20.6,5.,0.03,,,,,
"     P/2011 Y2 (Boattini)",.7129113838478315,1.787145225347357,6.351391765095027,310.0183447295584,131.187763915817,10.66298428031091,20120321.6961074,15.5318794888718,JFc,220,4,92,,,,,,13.6,16.,,,,,,,,
"     C/2011 Y3 (Boattini)",.7049516710663947,3.497795555096511,26.51737423187869,84.8026757232364,340.6737948041622,20.21218828205052,20110822.9094729,40.8187870831477,JFc,57,5,54,,,,,,11.7,10.,15.0,5.,0.03,,,,,
"     C/2012 A1 (PANSTARRS)",1.001181909888846,7.604459507423505,120.899914599873,277.9720551512906,191.7578473362508,,20131129.6283470,,HYP,1162,,323,,,,,,8.5,7.,,,,,,,,
"     C/2012 A2 (LINEAR)",.9963835947269146,3.537473845712154,125.8685092153449,191.4046910664108,101.6718322636188,1952.810655629344,20121105.1000468,30593.7291794468,COM,1300,,2642,,,,,,8.4,9.,11.3,5.,0.03,,,,,
"     P/2012 B1 (PANSTARRS)",.4105053694349298,3.82515242103675,7.627773922298538,36.1940996256937,162.1830638379211,9.152582142448875,20130723.1435078,16.5295693745276,JFc,6583,0,1185,,,,,,5.6,14.,11.3,5.,0.03,,,,,
"     C/2012 B3 (La Sagra)",1.00117582926117,3.536537201517262,106.9329388082464,252.999514136279,50.73347217304028,,20111206.8355442,,HYP,205,,296,,,,,,10.3,10.,13.0,5.,0.03,,,,,
"     C/2012 BJ98",.8736485149367835,2.156577294707694,2.636870603908142,124.0318790629094,72.9696942465151,31.97958333100574,20120920.4358785,70.5156021607165,JFc,390,4,155,,,,,,8.1,19.,14.8,5.,0.03,,,,,
"     C/2012 C1 (McNaught)",.9962035470532725,4.837974885547134,96.27770382700636,300.6399594844266,279.8891175112786,2543.843625247251,20130204.5223003,45492.1627529061,COM,903,,219,,,,,,5.4,13.,11.2,5.,0.03,,,,,
"     C/2012 C2 (Bruenjes)",1.003383807098222,.8024145518770591,162.7901861817431,117.9947464573621,62.64346508853612,,20120312.6328728,,HYP,16,,246,,,,,,16.7,40.,19.6,5.,0.03,,,,,
"     P/2012 C3 (PANSTARRS)",.6264431501747753,3.624955715728168,9.188732173058971,135.4404837242178,344.8745701250185,15.78283036783137,20111005.5391374,30.229238270332,JFc,58,6,20,,,,,,13.5,10.,15.9,5.,0.03,,,,,
"     C/2012 CH17 (MOSS)",.9999907364757319,1.296092176328601,27.74418279352585,125.9846804127943,137.9935910122054,279825.7198072417,20120928.2224888,52335655.7936411,COM,494,,628,,,,,,11.1,11.,14.6,5.,0.03,,,,,
"     C/2012 E1 (Hill)",.9980063318407113,7.502896614805558,122.5420792594973,286.3197864754288,48.88728184631759,7519.222732070009,20110704.0442071,230872.569406804,COM,730,,98,,,,,,5.7,11.,10.9,5.,0.03,,,,,
"     C/2012 E2 (SWAN)",1.0,.007277101848516995,144.2433428468973,7.517270063083203,82.71111408559179,,20120315.0369250,,PAR,2,,42,T,,,,,,,,,,,,,,
"     C/2012 E3 (PANSTARRS)",.9826738902863271,3.827413525359616,105.6584802146931,5.531048536895711,103.5177422632479,437.9813466187849,20110512.9250738,3283.33119493227,COM,96,,74,,,,,,9.9,10.,13.2,5.,0.03,,,,,
"     C/2012 F1 (Gibbs)",.9654368973217,2.550884838479665,159.3968294453951,129.9662824548602,300.4250933741666,145.0565138503659,20120219.0856896,634.05276204283,COM,40,6,83,,,,,,13.8,10.,16.4,5.,0.03,,,,,
"     P/2012 F2 (PANSTARRS)",.5422358759891194,2.897067182656856,14.72465049026602,227.1351780823445,33.19254495084449,9.760399974328104,20130410.0144829,15.9214795194462,JFc,511,4,100,,,,,,12.0,8.,,,,,,,,
"     C/2012 F3 (PANSTARRS)",1.001534260320003,3.456863337915526,11.35450191251998,164.6168290256133,104.0230700357003,,20150406.7076884,,HYP,1777,,1746,,3.823797670842385E-8,5.163329447865517E-9,8.758953258704294E-9,,7.8,8.,10.6,5.,0.03,,,,,
"     C/2012 F6 (Lemmon)",.9984987106785107,.7312382252915651,82.60885369092976,332.7152783992307,304.9869130308352,973.4157364113739,20130324.5139434,10749.7889513889,COM,995,,3223,,,,,,5.5,15.,11.1,5.,0.03,,,,,
"     P/2012 G1 (PANSTARRS)",.3852044271116364,2.58010648242023,11.69649624864336,282.2852434081138,287.796856672928,5.813273679049259,20120606.4377463,8.59742804742372,JFc,3,9,16,,,,,,15.2,10.,,,,,,,,
"     C/2012 H2 (McNaught)",.8936493041452123,1.716778568865608,92.83554238539675,184.1357687677103,295.9019671128904,30.56845576960481,20120503.7319912,64.8588319737946,HTC,78,6,40,,,,,,15.7,10.,17.8,5.,0.03,,,,,
"     C/2012 J1 (Catalina)",1.001327118992396,3.15871057292396,34.18608862939476,235.2170590720522,147.2727305363844,,20121207.2342803,,HYP,677,,4398,,,,,,5.5,13.,10.5,5.,0.03,,,,,
"     C/2012 K1 (PANSTARRS)",1.00015193436041,1.054592880790591,142.4282592220108,317.7376965444133,203.1068452168367,,20140827.6603426,,HYP,1546,,7827,,2.232160349369586E-8,-1.570783903709067E-9,-2.609637286363665E-9,3.748560611187278,7.2,7.,,,,,,,,
"     P/2012 K3 (Gibbs)",.4259597807788336,2.076860598743161,13.20115133319722,125.8813292584731,172.3005676856139,5.159080470197821,20120930.3312301,6.88185852970508,JFc,111,4,140,,,,,,6.9,31.,16.4,5.,0.03,,,,,
"     C/2012 K5 (LINEAR)",.9985257022298749,1.141810830333717,92.84803138097303,279.0390246418646,139.2897929469285,1547.813703409967,20121128.6878063,21553.6897085224,COM,343,,4277,,,,,,12.4,7.,,,,,,,,
"     C/2012 K6 (McNaught)",.9991882080569661,3.353032607778993,135.214974204053,206.8984416619704,338.8265707958513,8257.464622831376,20130521.4593444,265459.188611445,COM,1047,,1090,,,,,,8.8,8.,11.1,5.,0.03,,,,,
"     C/2012 K8 (Lemmon)",1.002343141331967,6.463004229253208,106.1112578641747,312.8056700154559,75.84980224036399,,20140819.3310484,,HYP,1470,,962,,,,,,5.9,10.,10.2,5.,0.03,,,,,
"     C/2012 L1 (LINEAR)",.997051331444831,2.262409760312489,87.21916840538786,271.7668654006184,140.2893361384501,1532.267306267982,20121225.4136739,21253.2897535953,COM,316,,1493,,,,,,11.9,8.,,,,,,,,
"     C/2012 L2 (LINEAR)",.9973224105376092,1.508534193553301,70.98049127131088,270.3022672296915,205.7869284893617,1125.276743939657,20130509.3370988,13372.8802289149,COM,498,,2133,,,,,,9.5,11.,12.6,5.,0.03,,,,,
"     C/2012 L3 (LINEAR)",.990794007033873,3.045028693766958,134.196642892253,53.48977713005717,107.0933492213858,658.4868027927416,20120612.2197981,6015.74374658409,COM,332,,255,,,,,,9.0,15.,14.0,5.,0.03,,,,,
"     C/2012 LP26 (Palomar)",.9989699713061309,6.536045536344845,25.37957815460924,153.9877476893258,145.162691041859,12684.46096308715,20150816.6958999,505483.310828893,JFc,1644,,352,,,,,,8.8,7.,,,,,,,,
"     P/2012 NJ (La Sagra)",.8480618337110126,1.29189006937725,84.37545936896706,315.7631836245091,338.4139158555516,15.71358131323858,20120613.0902946,24.7939785437929,HTC,272,3,2491,,,,,,13.1,15.,15.4,5.,0.03,,,,,
"     C/2012 OP (Siding Spring)",.9965773454691462,3.607073132038209,114.8287216182875,267.3703286323465,351.4358344745804,2104.156418346274,20121204.7456808,34213.3835058091,COM,381,,100,,,,,,11.2,10.,14.1,5.,0.03,,,,,
"     P/2012 O1 (McNaught)",.5792495190447346,1.499144664581007,11.42859633490801,111.2790435049921,222.109618153257,5.626906201373428,20120723.9063163,6.72568597111952,JFc,123,5,98,,,,,,16.6,17.,19.9,5.,0.03,,,,,
"     P/2012 O2 (McNaught)",.5382688576703016,1.660833618898304,24.52744095384714,120.8135802291409,183.0474451791371,5.533108771551888,20120625.0995462,6.82203027225525,JFc,124,4,81,,,,,,17.3,10.,,,,,,,,
"     P/2012 O3 (McNaught)",.6488084957753711,1.599449178726062,16.49673775155069,336.9963470381868,343.6503757741284,7.509251683826829,20120816.0726153,9.71958827224822,JFc,200,3,301,,,,,,15.8,15.,18.0,5.,0.03,,,,,
"     C/2012 Q1 (Kowalski)",.6372184856131491,9.482222216028862,45.18103684421887,184.4384135644908,139.2423914141293,42.79289015872971,20120209.4217881,133.630524000645,JFc,1291,3,189,,,,,,4.7,10.,9.3,5.,0.03,,,,,
"     C/2012 S1 (ISON)",1.000201003833968,.01245259242960607,62.40397752235779,295.65203155,345.5312406205832,,20131128.7786583,,HYP,784,,6514,,9.031169957376111E-8,5.558424481809913E-9,,,8.0,8.,,,,,,,,
"     P/2012 S2 (La Sagra)",.6905906287277457,1.371192077185982,8.581808204347372,52.60270731513823,312.0744899879285,7.492095234040593,20120818.8780871,9.32943729619279,JFc,86,4,376,,,,,,15.3,16.,17.9,5.,0.03,,,,,
"     C/2012 S3 (PANSTARRS)",1.000715864418965,2.308072398338717,112.9308200282885,121.3058112868292,183.7523850558588,,20130831.1343508,,HYP,554,,735,,,,,,11.1,10.,13.9,5.,0.03,,,,,
"     C/2012 S4 (PANSTARRS)",.9999827584468787,4.348730017379355,126.5413140145506,173.1035350566137,163.6153292912961,504443.2479310982,20130628.0223366,126673944.620228,COM,460,,925,,,,,,9.2,9.,11.9,5.,0.03,,,,,
"     P/2012 SB6 (Lemmon)",.3846192106416115,2.406467671221719,10.98974012291677,9.557209265892844,12.78794528005524,5.414600886120679,20121031.9764583,7.73325530161957,JFc,145,4,192,,,,,,14.1,10.,16.0,5.,0.03,,,,,
"     P/2012 T1 (PANSTARRS)",.2356276649434038,2.410801638831619,11.05905637958268,85.77315970151724,300.5874582908774,3.897123251341484,20120910.9101051,5.60135346379833,ETc,101,4,166,,,,,,15.0,10.,,,,,,,,
"     P/2012 T2 (PANSTARRS)",.1589593567954306,4.823170691027051,12.56232191204766,73.73843802760062,309.1988880190526,6.646359895864916,20130409.1011248,13.7335140020027,JFc,34,6,38,,,,,,10.2,10.,13.3,5.,0.03,,,,,
"     P/2012 T3 (PANSTARRS)",.6574395721087789,2.285848428794046,9.645835997919612,115.6447768229344,189.3567852924148,11.05981699359917,20120416.2556862,17.2374713761986,JFc,12,8,33,,,,,,14.8,10.,17.2,5.,0.03,,,,,
"     C/2012 T4 (McNaught)",.9827710020929409,1.953334951330877,24.09195252266435,99.44971248978248,219.8269940326231,224.7963532044209,20121010.8238484,1207.2112012877,COM,58,,43,,,,,,12.7,16.,17.7,5.,0.03,,,,,
"     C/2012 T5 (Bressi)",1.000433475245716,.3228257531024853,72.0983705317349,230.5944470195193,318.0941779021177,,20130224.0584811,,HYP,158,,664,,,,,,12.3,13.,,,,,,,,
"     C/2012 T6 (Kowalski)",.8763370611505036,1.775085812093425,33.27551235071694,186.2205380074385,198.0986230024828,26.9333668352076,20120826.3855314,54.3848439218665,HTC,108,4,142,,,,,,15.7,7.,,,,,,,,
"     P/2012 TK8 (Tenagra)",.2613701706198611,3.090934341262959,6.294570331078018,289.7398606072317,128.2325201255721,5.278438836792641,20130510.7937127,8.56056852511601,JFc,543,4,62,,,,,,6.9,22.,15.7,5.,0.03,,,,,
"     C/2012 U1 (PANSTARRS)",.9995681498510026,5.263898987328626,56.33902388223699,26.9825795162208,70.05024157920838,24373.09511999055,20140704.7254345,1345767.11477112,COM,996,,172,,,,,,8.3,10.,11.5,5.,0.03,,,,,
"     P/2012 U2 (PANSTARRS)",.506570701020906,3.627791574433776,10.5345307048788,186.8633093734749,229.5331905767943,11.07661119183763,20121204.2609726,19.9358287154286,JFc,106,4,36,,,,,,12.1,10.,15.1,5.,0.03,,,,,
"     P/2012 US27 (Siding Spring)",.6485836529027735,1.820844053686308,39.29294702544913,49.20658153076954,1.270362810285826,8.542043550870885,20130208.5586410,11.7946318739429,JFc,183,4,299,,,,,,6.8,34.,15.0,5.,0.03,,,,,
"     C/2012 V1 (PANSTARRS)",.9994481941024331,2.089029229721214,157.8399340927456,85.36931767988848,123.3397997697763,7569.519896780555,20130721.5361741,232940.750610946,COM,283,,93,,2.151216106249373E-6,1.10995519764811E-7,2.53217442171731E-7,,11.5,11.,15.3,5.,0.03,,,,,
"     C/2012 V2 (LINEAR)",.9976410537863211,1.454760231425596,67.18470381104349,262.1649027589511,217.3226412500324,1231.943630108979,20130816.4991534,15315.0449120622,COM,468,,1086,,,,,,8.4,12.,12.2,5.,0.03,,,,,
"     P/2012 WA34 (Lemmon-PANSTARRS)",.3402460300520941,3.173227587848133,6.116704768575779,94.5289465966368,353.240828409624,6.446199448259557,20130125.1671417,10.5484103457545,JFc,480,3,30,,,,,,12.7,12.,,,,,,,,
